Brooklyn Rolling Sales File.  All Sales From  September 2016 - August 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 09/11/17  Coop Sales File as of 09/08/17.,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 5/19/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5214,62, ,B3,490 EAST 28TH   STREET, ,11226,2,0,2," 4,100 "," 2,739 ",1920,1,B3," 375,000 ",9/30/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5214,77, ,B2,1257 ROGERS AVENUE, ,11226,2,0,2," 2,050 "," 2,400 ",1933,1,B2," 600,000 ",6/28/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5215,23, ,B1,2811 NEWKIRK AVENUE, ,11226,2,0,2," 2,000 "," 2,000 ",1899,1,B1, -   ,1/12/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5223,50, ,B3,500 EAST 24TH STREET, ,11210,2,0,2," 4,500 "," 3,015 ",1899,1,B3," 850,000 ",11/29/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5223,83, ,B3,33 STEPHENS COURT, ,11226,2,0,2," 1,500 "," 1,568 ",1905,1,B3," 381,000 ",8/11/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5223,105, ,S2,1270 FLATBUSH AVENUE, ,11226,2,1,3," 1,905 "," 3,420 ",1933,1,S2," 965,000 ",7/11/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5223,105, ,S2,1270 FLATBUSH AVENUE, ,11226,2,1,3," 1,905 "," 3,420 ",1933,1,S2, -   ,6/28/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5224,132, ,S2,1278 FLATBUSH AVENUE, ,11226,2,1,3," 1,566 "," 3,300 ",1933,1,S2, -   ,11/11/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5226,31, ,S2,1384 FLATBUSH AVE, ,11210,2,1,3," 1,600 "," 3,600 ",1933,1,S2," 2,075,000 ",1/31/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5226,32, ,S2,1386 FLATBUSH AVE, ,11210,2,1,3," 1,860 "," 3,800 ",1933,1,S2, -   ,1/31/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5229,74, ,B1,1295 ROGERS AVENUE, ,11210,2,0,2," 4,429 "," 1,523 ",1899,1,B1, -   ,7/28/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5229,74, ,B1,1295 ROGERS AVENUE, ,11210,2,0,2," 4,429 "," 1,523 ",1899,1,B1, -   ,1/5/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,7, ,B1,2807 FARRAGUT ROAD, ,11210,2,0,2," 2,000 "," 1,920 ",1910,1,B1, -   ,5/8/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,7, ,B1,2807 FARRAGUT ROAD, ,11210,2,0,2," 2,000 "," 1,920 ",1910,1,B1, -   ,1/31/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,8, ,B1,2805 FARRAGUT ROAD, ,11210,2,0,2," 2,000 "," 1,920 ",1910,1,B1," 684,000 ",12/30/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,14, ,B2,577 EAST 28TH STREET, ,11210,2,0,2," 1,800 "," 1,836 ",1910,1,B2," 533,000 ",6/6/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,14, ,B2,577 EAST 28TH   STREET, ,11210,2,0,2," 1,800 "," 1,836 ",1910,1,B2," 489,672 ",5/24/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,37, ,B1,522 EAST 29TH STREET, ,11210,2,0,2," 2,000 "," 2,000 ",1915,1,B1," 750,000 ",1/31/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,38, ,B1,524 EAST 29TH STREET, ,11210,2,0,2," 2,000 "," 2,000 ",1915,1,B1, -   ,4/26/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,48, ,B2,546 EAST 29TH   STREET, ,11210,2,0,2," 2,500 "," 2,232 ",1920,1,B2, -   ,3/27/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,48, ,B2,546 EAST 29TH STREET, ,11210,2,0,2," 2,500 "," 2,232 ",1920,1,B2, -   ,9/26/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,58, ,B3,572 EAST 29TH   STREET, ,11210,2,0,2," 3,000 "," 1,800 ",1920,1,B3, -   ,12/13/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5230,69, ,B2,511 EAST 28TH   STREET, ,11210,2,0,2," 4,900 "," 3,146 ",1915,1,B2, -   ,6/9/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5231,5, ,B3,2901 FARRAGUT ROAD, ,11210,2,0,2," 3,333 "," 1,726 ",1920,1,B3," 1,140,000 ",6/28/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5231,5, ,B3,2901 FARRAGUT ROAD, ,11210,2,0,2," 3,333 "," 1,726 ",1920,1,B3," 514,216 ",11/10/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5231,54, ,S2,1992 NOSTRAND AVENUE, ,11210,2,1,3," 2,000 "," 3,300 ",1933,1,S2," 818,587 ",5/22/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5231,54, ,S2,1992 NOSTRAND AVENUE, ,11210,2,1,3," 2,000 "," 3,300 ",1933,1,S2," 706,000 ",12/30/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5231,54, ,S2,1992 NOSTRAND AVENUE, ,11210,2,1,3," 2,000 "," 3,300 ",1933,1,S2, -   ,12/23/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5237,174, ,B3,1403 GLENWOOD ROAD, ,11230,2,0,2," 5,900 "," 2,597 ",1910,1,B3," 1,300,000 ",7/7/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5241,48, ,B3,762 EAST 21 STREET, ,11210,2,0,2," 5,000 "," 3,044 ",1910,1,B3, -   ,7/31/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5242,13, ,B1,"825 E, 21ST STREET", ,11210,2,0,2," 2,500 "," 2,702 ",1915,1,B1," 790,000 ",11/28/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5242,27, ,B3,789 EAST 21ST   STREET, ,11210,2,0,2," 4,000 "," 2,102 ",1915,1,B3," 1,125,000 ",4/21/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5245,4, ,B2,2415 GLENWOOD ROAD, ,11210,2,0,2," 5,000 "," 2,606 ",1925,1,B2, -   ,3/10/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5245,24, ,B3,661 EAST 24TH   STREET, ,11210,2,0,2," 4,000 "," 2,590 ",1915,1,B3," 300,000 ",12/1/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5251,26, ,B2,617 EAST 28TH STREET, ,11210,2,0,2," 4,000 "," 2,910 ",1901,1,B2," 825,000 ",12/13/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,6687,79, ,B2,725 WESTMINSTER ROAD, ,11230,2,0,2," 5,000 "," 3,458 ",1910,1,B2, -   ,11/21/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,6691,9, ,B9,773 RUGBY ROAD, ,11230,2,0,2," 4,500 "," 2,614 ",1901,1,B9, -   ,3/2/17
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,6691,57, ,B2,1525 AVENUE H, ,11230,2,0,2," 6,188 "," 3,680 ",1899,1,B2, -   ,10/14/16
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,6691,69, ,B2,1433 AVENUE H, ,11230,2,0,2," 4,500 "," 2,664 ",1899,1,B2, -   ,3/22/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5055,77, ,C0,69 CLARKSON AVE, ,11226,3,0,3," 2,250 "," 2,610 ",1901,1,C0," 998,500 ",11/18/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5055,156, ,C0,2012 BEDFORD AVENUE, ,11226,3,0,3," 1,079 "," 2,370 ",2007,1,C0, -   ,1/23/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5088,38, ,C0,244 LINDEN BOULEVARD, ,11226,3,0,3," 2,000 "," 3,480 ",1930,1,C0, -   ,12/2/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5088,51, ,C0,271 MARTENSE STREET, ,11226,3,0,3," 2,548 "," 3,528 ",1930,1,C0," 1,700,000 ",12/5/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5090,32, ,C0,152 MARTENSE STREET, ,11226,3,0,3," 2,400 "," 3,282 ",1915,1,C0," 700,000 ",10/18/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5107,49, ,C0,54 LOTT STREET, ,11226,3,0,3," 1,700 "," 3,060 ",2006,1,C0, -   ,5/31/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5108,20, ,C0,124 ERASMUS STREET, ,11226,3,0,3," 3,250 "," 3,000 ",1901,1,C0," 140,000 ",6/7/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5108,20, ,C0,124 ERASMUS STREET, ,11226,3,0,3," 3,250 "," 3,000 ",1901,1,C0," 682,720 ",6/7/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5111,41, ,C0,1544 NOSTRAND AVENUE, ,11226,3,0,3," 3,283 "," 2,424 ",1915,1,C0, -   ,2/1/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5126,46, ,C0,2298 BEDFORD AVENUE, ,11226,3,0,3," 1,508 "," 3,007 ",1910,1,C0, -   ,11/28/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5127,15, ,C0,72 LOTT STREET, ,11226,3,0,3," 1,600 "," 2,832 ",1920,1,C0, 8 ,10/6/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5127,16, ,C0,74 LOTT STREET, ,11226,3,0,3," 1,600 "," 2,832 ",1920,1,C0, -   ,10/6/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5130,222, ,C0,24 EAST 29TH   STREET, ,11226,3,0,3," 1,842 "," 2,757 ",2006,1,C0," 995,000 ",7/31/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5132,38, ,C0,2159 BEVERLEY ROAD, ,11226,3,0,3," 2,400 "," 3,022 ",1910,1,C0," 935,000 ",5/10/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5140,28, ,C0,1660 NOSTRAND AVENUE, ,11226,3,0,3," 2,000 "," 2,820 ",1910,1,C0," 850,000 ",4/6/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5140,28, ,C0,1660 NOSTRAND AVENUE, ,11226,3,0,3," 2,000 "," 2,820 ",1910,1,C0," 550,000 ",1/11/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5140,28, ,C0,1660 NOSTRAND AVENUE, ,11226,3,0,3," 2,000 "," 2,820 ",1910,1,C0, -   ,1/11/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5153,59, ,C0,777 CONEY ISLAND AVENUE,5,11218,3,0,3," 1,590 "," 3,000 ",1930,1,C0, -   ,10/25/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5154,33, ,C0,432 WESTMINSTER ROAD, ,11218,3,0,3," 3,700 "," 2,968 ",1910,1,C0," 1,710,000 ",12/2/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5163,66, ,C0,799 OCEAN AVENUE, ,11226,3,0,3," 2,100 "," 3,504 ",1899,1,C0," 1,100,000 ",8/24/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5167,81, ,C0,2311 CORTELYOU ROAD, ,11226,3,0,3," 1,380 "," 1,600 ",1930,1,C0," 415,000 ",9/2/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5168,37, ,C0,2413 CLARENDON RD, ,11226,3,0,3," 1,600 "," 2,922 ",1910,1,C0, -   ,2/14/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5171,57, ,C0,1079 ROGERS AVENUE, ,11226,3,0,3," 2,100 "," 3,000 ",1899,1,C0," 880,000 ",12/1/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5172,49, ,C0,245 EAST 28 STREET, ,11226,3,0,3," 2,000 "," 3,120 ",2007,1,C0, -   ,4/5/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5172,67, ,C0,227 EAST 28TH   STREET, ,11226,3,0,3," 1,170 "," 2,100 ",2007,1,C0," 690,000 ",3/29/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5172,68, ,C0,225 EAST 28TH   STREET, ,11226,3,0,3," 1,291 "," 2,100 ",2007,1,C0, -   ,3/29/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5190,73, ,C0,2513 BEDFORD AVENUE, ,11226,3,0,3," 2,000 "," 3,414 ",1905,1,C0," 778,000 ",1/19/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5192,30, ,C0,1160 ROGERS AVENUE,4,11226,3,0,3," 2,625 "," 3,600 ",1930,1,C0," 900,000 ",3/17/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5192,59, ,C0,361 EAST 26TH   STREET, ,11226,3,0,3," 2,000 "," 3,282 ",1905,1,C0," 1,065,000 ",6/28/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5193,72, ,C0,1129 ROGERS AVENUE, ,11226,3,0,3," 2,050 "," 2,414 ",1899,1,C0," 730,000 ",6/5/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5210,3, ,C0,2580 BEDFORD AVENUE, ,11226,3,0,3," 2,200 "," 3,648 ",1910,1,C0, -   ,7/20/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5210,8, ,C0,2590 BEDFORD AVENUE, ,11226,3,0,3," 2,073 "," 3,570 ",1910,1,C0, -   ,6/13/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5212,17, ,C0,422 EAST 26 STREET, ,11226,3,0,3," 3,200 "," 2,656 ",1899,1,C0," 500,000 ",7/18/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5212,41, ,C0,2506 NEWKIRK AVENUE, ,11226,3,0,3," 5,000 "," 3,933 ",1899,1,C0," 1,100,000 ",8/21/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5212,41, ,C0,2506 NEWKIRK AVENUE, ,11226,3,0,3," 5,000 "," 3,933 ",1899,1,C0, -   ,8/21/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5214,70, ,C0,1273 ROGERS AVE, ,11226,3,0,3," 2,050 "," 2,200 ",1933,1,C0," 800,000 ",2/23/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5215,161, ,C0,478 EAST 29TH   STREET, ,11210,3,0,3," 2,000 "," 3,900 ",2007,1,C0," 750,000 ",8/10/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5215,161, ,C0,478 EAST 29TH   STREET, ,11210,3,0,3," 2,000 "," 3,900 ",2007,1,C0," 750,545 ",9/20/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5216,35, ,C0,405 EAST 29TH   STREET, ,11226,3,0,3," 2,000 "," 2,772 ",1910,1,C0," 675,000 ",1/31/17
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5224,143, ,C0,2341 FOSTER AVENUE, ,11210,3,0,3," 2,116 "," 3,564 ",1910,1,C0," 900,000 ",9/15/16
3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5233,65, ,C0,678 ARGYLE ROAD, ,11230,3,0,3," 4,000 "," 2,378 ",1910,1,C0, -   ,4/19/17
3,FLATBUSH-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1A,5107,1001, ,R3,54 VERONICA PLACE,1A,11226,1,0,1, -   , -   ,1988,1,R3," 470,000 ",4/28/17
3,FLATBUSH-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1A,5107,1022, ,R3,86 ERASMUS STREET,1B,11226,1,0,1, -   , -   ,1988,1,R3," 359,000 ",1/4/17
3,FLATBUSH-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1A,5107,1047, ,R3,54 ERASMUS STREET,2D,11226,1,0,1, -   , -   ,1988,1,R3," 430,000 ",12/8/16
3,FLATBUSH-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1A,5107,1063, ,R3,2501 SNYDER AVENUE,3E,11226,1,0,1, -   , -   ,1988,1,R3, 10 ,3/31/17
3,FLATBUSH-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1A,5107,1063, ,R3,2501 SNYDER AVENUE,3E,11226,1,0,1, -   , -   ,1988,1,R3," 266,666 ",3/22/17
3,FLATBUSH-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1C,5200,1001, ,R6,551 RUGBY ROAD,1,11230,1,0,1, -   , -   ,1920,1,R6," 859,000 ",9/14/16
3,FLATBUSH-CENTRAL,05 TAX CLASS 1 VACANT LAND                 ,1B,5064,36, ,V0,50 CLARKSON AVENUE, ,11226,0,0,0," 16,400 ", -   ,0,1,V0," 13,550,000 ",7/13/17
3,FLATBUSH-CENTRAL,05 TAX CLASS 1 VACANT LAND                 ,1B,5084,84, ,V3,123 LINDEN BOULEVARD, ,11226,0,7,7," 32,125 ", -   ,1910,1,V3, -   ,2/3/17
3,FLATBUSH-CENTRAL,05 TAX CLASS 1 VACANT LAND                 ,1B,5105,51, ,V0,163 ERASMUS STREET, ,11226,2,0,2," 3,552 ", -   ,1925,1,V0," 975,000 ",4/6/17
3,FLATBUSH-CENTRAL,05 TAX CLASS 1 VACANT LAND                 ,1B,5119,26, ,V0,210 EAST 16TH   STREET, ,11226,0,0,0," 1,138 ", -   ,0,1,V0," 85,000 ",3/30/17
3,FLATBUSH-CENTRAL,05 TAX CLASS 1 VACANT LAND                 ,1B,5166,51, ,V0,2203 CLARENDON ROAD, ,11226,0,0,0," 6,000 ", -   ,0,1,V0," 1,890,000 ",4/5/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5055,40, ,C2,362 PARKSIDE AVE, ,11226,5,0,5," 2,435 "," 4,000 ",1931,2,C2, -   ,11/3/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5055,40, ,C2,362 PARKSIDE AVENUE, ,11226,5,0,5," 2,435 "," 4,000 ",1931,2,C2," 1,910,000 ",9/13/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5057,88, ,C1,221 CLARKSON AVENUE, ,11226,9,1,9," 2,752 "," 1,392 ",2016,2,C1, -   ,8/18/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5063,21, ,C1,25 EAST 21ST   STREET, ,11226,13,0,13," 4,950 "," 15,300 ",1931,2,C1," 2,400,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5078,54, ,C1,35 EAST 17TH STREET,20,11226,20,0,20," 5,500 "," 15,464 ",1931,2,C1, -   ,11/15/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5078,57, ,C1,29 EAST 17TH STREET,19,11226,19,0,19," 5,500 "," 15,464 ",1931,2,C1, -   ,11/15/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5085,70, ,C1,241 LINDEN BOULEVARD,8,11226,8,0,8," 5,029 "," 5,000 ",1907,2,C1, -   ,11/22/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5088,68, ,C3,233 MARTENSE STREET,4,11226,4,0,4," 3,000 "," 3,442 ",1931,2,C3, -   ,12/5/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5097,91, ,C1,90 EAST 18TH   STREET,53,11226,20,0,20," 5,930 "," 21,000 ",1931,2,C1," 3,600,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5099,37, ,C7,83 EAST 18TH   STREET,8,11226,8,2,10," 3,980 "," 10,584 ",1931,2,C7, -   ,10/6/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5124,18, ,C1,2025 REGENT PLACE,39,11226,39,0,39," 14,075 "," 40,860 ",1922,2,C1," 9,450,000 ",12/2/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5124,45, ,C1,2016 REGENT PLACE,38,11226,38,0,38," 9,670 "," 36,648 ",1924,2,C1," 9,450,000 ",12/2/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5125,45, ,C2,2102 REGENT PLACE,12,11226,6,0,6," 2,700 "," 6,318 ",1906,2,C2," 1,200,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5125,47, ,C2,2108 REGENT PLACE,12,11226,6,0,6," 2,700 "," 6,318 ",1906,2,C2," 1,200,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5125,48, ,C2,2112 REGENT PLACE,12,11226,6,0,6," 2,700 "," 6,318 ",1906,2,C2," 1,200,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5125,49, ,C2,2116 REGENT PLACE,12,11226,6,0,6," 2,708 "," 6,318 ",1906,2,C2," 1,200,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5125,79, ,C2,369 EAST 21ST   STREET,4,11226,5,0,5," 2,362 "," 5,920 ",1911,2,C2," 1,000,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5125,81, ,C1,363 EAST 21ST   STREET,11,11226,8,0,8," 2,428 "," 5,920 ",1911,2,C1," 1,300,000 ",9/29/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5126,54, ,C2,2322 BEDFORD AVENUE,12,11226,6,0,6," 2,626 "," 6,720 ",1930,2,C2," 1,150,000 ",6/22/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5127,71, ,C2,2331 BEDFORD AVENUE,6,11226,6,0,6," 1,759 "," 3,300 ",1930,2,C2," 1,900,000 ",5/30/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5137,44, ,C1,163 VERONICA PLACE, ,11226,8,0,8," 2,504 "," 6,350 ",2013,2,C1," 1,212,500 ",2/21/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5137,44, ,C1,163 VERONICA PLACE, ,11226,8,0,8," 2,504 "," 6,350 ",2013,2,C1," 1,212,500 ",2/21/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5164,61, ,C5,439 E 21ST STREET, ,11226,4,0,4," 1,920 "," 3,600 ",1965,2,C5," 814,600 ",1/5/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5166,27, ,C1,220 EAST 23RD   STREET, ,11226,8,0,8," 2,175 "," 7,800 ",1913,2,C1," 2,200,000 ",1/18/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5166,32, ,C1,236 EAST 23RD   STREET,23,11226,23,0,23," 6,000 "," 18,000 ",1932,2,C1," 5,060,000 ",10/31/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5170,23, ,C2,1064 ROGERS AVENUE,6,11226,6,0,6," 2,000 "," 4,800 ",1930,2,C2," 400,000 ",5/18/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5192,42, ,C3,2621 AVENUE D,6,11226,4,0,4," 2,000 "," 2,870 ",1930,2,C3," 325,000 ",5/23/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,5193,51, ,C2,1179 ROGERS AVENUE,6,11226,6,0,6," 2,563 "," 6,000 ",1935,2,C2, -   ,9/30/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5193,58, ,C1,1157 ROGERS AVENUE,18,11226,15,0,15," 4,100 "," 13,200 ",1931,2,C1," 2,600,000 ",11/22/16
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5213,20, ,C1,2617 NEWKIRK AVE, ,11226,8,0,8," 2,667 "," 8,008 ",1931,2,C1," 1,400,000 ",7/10/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,5213,20, ,C1,2617 NEWKIRK AVE, ,11226,8,0,8," 2,667 "," 8,008 ",1931,2,C1, -   ,7/10/17
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,5221,63, ,C1,600 EAST 22ND   STREET,13,11226,13,0,13," 3,000 "," 5,720 ",1931,2,C1," 1,050,000 ",6/22/17
